charge_off,mth_code,snapshot,account_status_code,active,bank_fico_buckets_20,ever_delinquent_flg,industry,mob,stmt_balance,prev_balance,balance_decrease,month_diff,industry_A,industry_B,industry_C
0,202001,202001,1,1,9.0,0.0,B,54,2572.81,1664.0,-908.81,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,11,2540.29,0.0,-2540.29,0,1,0,0
0,202001,202001,1,1,10.0,0.0,C,77,1202.06,425.86,-776.1999999999999,0,0,0,1
0,202001,202001,1,1,8.0,0.0,B,5,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,0.0,0.0,B,3,0.0,182.27,182.27,0,0,1,0
0,202001,202001,0,1,6.0,0.0,B,16,0.0,6598.96,6598.96,0,0,1,0
0,202001,202001,1,1,6.0,0.0,B,286,4018.48,394.14,-3624.34,0,0,1,0
0,202001,202001,1,1,12.0,1.0,C,18,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,12.0,1.0,B,260,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,42,8.98,0.0,-8.98,0,0,1,0
0,202001,202001,1,1,7.0,0.0,B,2,0.0,635.0,635.0,0,0,1,0
0,202001,202001,0,1,7.0,0.0,B,170,4500.0,0.0,-4500.0,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,21,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,37,0.0,154.27,154.27,0,0,1,0
0,202001,202001,1,1,8.0,0.0,B,14,1697.37,0.0,-1697.37,0,0,1,0
0,202001,202001,1,1,9.0,0.0,A,21,0.0,101.46,101.46,0,1,0,0
0,202001,202001,0,1,12.0,0.0,A,40,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,8.0,0.0,B,38,349.64,0.0,-349.64,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,715,4054.36,0.0,-4054.36,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,9,271.53,3062.44,2790.91,0,1,0,0
0,202001,202001,0,1,7.0,0.0,C,20,0.0,12499.91,12499.91,0,0,0,1
0,202001,202001,1,1,10.0,0.0,B,10,1231.13,1747.11,515.9799999999998,0,0,1,0
0,202001,202001,0,1,4.0,0.0,A,9,0.0,1254.68,1254.68,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,9,2749.91,319.92,-2429.99,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,2,3542.0,38.71,-3503.29,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,177,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,7.0,0.0,B,114,77.1,7284.51,7207.41,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,419,1700.0,0.0,-1700.0,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,20,3508.39,297.29,-3211.1,0,0,1,0
0,202001,202001,0,1,12.0,0.0,C,46,0.0,3123.8,3123.8,0,0,0,1
0,202001,202001,0,1,6.0,0.0,A,344,0.0,1453.84,1453.84,0,1,0,0
0,202001,202001,1,1,5.0,0.0,B,29,7052.82,0.0,-7052.82,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,55,403.79,793.42,389.62999999999994,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,77,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,10.0,0.0,A,5,1693.66,0.0,-1693.66,0,1,0,0
0,202001,202001,1,1,9.0,0.0,B,50,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,8.0,0.0,C,85,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,12.0,0.0,B,20,0.0,3524.0,3524.0,0,0,1,0
0,202001,202001,1,1,10.0,0.0,C,129,607.65,1144.0,536.35,0,0,0,1
0,202001,202001,1,1,6.0,0.0,B,57,347.66,6677.02,6329.360000000001,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,260,1613.05,758.2,-854.8499999999999,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,16,2637.7,0.0,-2637.7,0,0,1,0
0,202001,202001,1,1,9.0,0.0,C,253,533.81,0.0,-533.81,0,0,0,1
0,202001,202001,1,1,0.0,1.0,A,222,0.0,1112.51,1112.51,0,1,0,0
0,202001,202001,0,1,8.0,0.0,A,13,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,6.0,0.0,B,6,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,45,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,18,0.0,38.31,38.31,0,0,1,0
0,202001,202001,1,1,4.0,0.0,B,232,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,104,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,6,165.72,0.0,-165.72,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,13,0.0,374.0,374.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,7,9.89,2958.45,2948.56,0,1,0,0
0,202001,202001,0,1,11.0,1.0,B,8,0.0,82.91,82.91,0,0,1,0
0,202001,202001,1,1,8.0,0.0,B,61,222.83,988.23,765.4,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,400,1300.0,693.45,-606.55,0,0,1,0
0,202001,202001,0,1,10.0,1.0,B,11,3153.77,45.0,-3108.77,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,15,398.93,0.0,-398.93,0,0,1,0
0,202001,202001,1,1,10.0,0.0,A,45,2300.0,3866.68,1566.6799999999998,0,1,0,0
0,202001,202001,1,1,3.0,0.0,B,30,535.02,0.0,-535.02,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,14,0.0,984.39,984.39,0,1,0,0
0,202001,202001,1,1,11.0,0.0,A,16,277.99,4314.81,4036.8200000000006,0,1,0,0
0,202001,202001,1,1,12.0,1.0,B,12,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,2.0,0.0,B,126,0.0,266.36,266.36,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,9,7923.05,0.0,-7923.05,0,1,0,0
0,202001,202001,1,1,10.0,0.0,B,22,963.59,0.0,-963.59,0,0,1,0
0,202001,202001,1,1,4.0,1.0,A,57,0.0,249.38,249.38,0,1,0,0
0,202001,202001,1,1,12.0,1.0,B,29,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,5.0,0.0,A,267,1053.2,0.0,-1053.2,0,1,0,0
0,202001,202001,1,1,6.0,0.0,B,45,0.0,900.0,900.0,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,11,3720.84,8627.96,4907.119999999999,0,0,1,0
0,202001,202001,1,1,10.0,0.0,B,566,-0.87,0.0,0.87,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,16,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,23,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,9.0,1.0,A,7,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,6.0,0.0,A,10,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,9.0,0.0,B,11,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,69,0.0,139.82,139.82,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,32,0.0,106.37,106.37,0,0,1,0
0,202001,202001,0,1,7.0,0.0,B,62,688.58,0.0,-688.58,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,47,506.65,0.0,-506.65,0,0,1,0
0,202001,202001,1,1,8.0,0.0,B,29,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,8.0,0.0,C,3,1144.31,0.0,-1144.31,0,0,0,1
0,202001,202001,0,1,7.0,0.0,A,33,114.28,0.0,-114.28,0,1,0,0
0,202001,202001,0,1,10.0,0.0,A,61,0.0,614.92,614.92,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,122,0.0,1842.62,1842.62,0,0,1,0
0,202001,202001,1,1,4.0,0.0,B,5,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,6,6918.36,3595.7,-3322.66,0,0,0,1
0,202001,202001,0,1,9.0,0.0,B,56,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,46,528.0,0.0,-528.0,0,0,1,0
0,202001,202001,0,1,12.0,1.0,A,3,296.83,129.27,-167.55999999999997,0,1,0,0
0,202001,202001,1,1,12.0,0.0,A,65,0.0,3457.75,3457.75,0,1,0,0
0,202001,202001,0,1,8.0,1.0,A,52,0.0,1672.0,1672.0,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,38,674.01,1802.63,1128.6200000000001,0,0,1,0
0,202001,202001,1,1,10.0,0.0,B,21,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,12,7.99,4823.16,4815.17,0,0,1,0
0,202001,202001,0,1,12.0,0.0,C,13,1766.15,0.0,-1766.15,0,0,0,1
0,202001,202001,1,1,5.0,0.0,B,59,1072.2,0.0,-1072.2,0,0,1,0
0,202001,202001,1,1,7.0,0.0,B,152,6837.35,0.0,-6837.35,0,0,1,0
0,202001,202001,1,1,5.0,0.0,A,55,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,5.0,0.0,B,4,0.0,2569.69,2569.69,0,0,1,0
0,202001,202001,0,1,0.0,0.0,B,7,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,4.0,0.0,C,4,1303.2,0.0,-1303.2,0,0,0,1
0,202001,202001,0,1,7.0,0.0,B,17,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,1.0,0.0,B,32,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,27,3135.67,1500.0,-1635.67,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,26,1573.05,1131.43,-441.6199999999999,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,79,0.0,2570.33,2570.33,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,27,5500.0,316.1,-5183.9,0,0,1,0
0,202001,202001,0,1,7.0,0.0,B,23,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,44,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,64,841.38,900.0,58.620000000000005,0,0,1,0
0,202001,202001,0,1,9.0,0.0,C,5,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,12.0,0.0,B,10,17.52,298.99,281.47,0,0,1,0
0,202001,202001,0,1,12.0,0.0,C,35,0.0,1268.13,1268.13,0,0,0,1
0,202001,202001,1,1,8.0,0.0,B,45,0.0,2625.32,2625.32,0,0,1,0
0,202001,202001,0,1,9.0,0.0,A,56,0.0,106.4,106.4,0,1,0,0
0,202001,202001,0,1,12.0,0.0,A,45,0.0,352.1,352.1,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,2,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,100,0.0,304.91,304.91,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,3,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,10.0,0.0,A,15,331.88,44.32,-287.56,0,1,0,0
0,202001,202001,0,1,12.0,0.0,C,31,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,11.0,0.0,B,15,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,1.0,B,32,0.0,145.91,145.91,0,0,1,0
0,202001,202001,0,1,8.0,0.0,B,5,0.0,105.8,105.8,0,0,1,0
0,202001,202001,1,1,10.0,0.0,B,18,0.0,1356.42,1356.42,0,0,1,0
0,202001,202001,0,1,2.0,0.0,B,16,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,9.0,0.0,A,16,4150.69,844.23,-3306.4599999999996,0,1,0,0
0,202001,202001,1,1,12.0,1.0,B,22,0.0,25.18,25.18,0,0,1,0
0,202001,202001,1,1,4.0,0.0,B,51,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,35,187.8,0.0,-187.8,0,0,1,0
0,202001,202001,1,1,2.0,0.0,B,17,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,C,59,3440.08,0.0,-3440.08,0,0,0,1
0,202001,202001,0,1,7.0,0.0,B,36,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,30,0.0,436.62,436.62,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,33,0.0,857.46,857.46,0,0,1,0
0,202001,202001,0,1,7.0,0.0,B,90,0.0,123.63,123.63,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,14,1103.2,0.0,-1103.2,0,0,1,0
0,202001,202001,0,1,9.0,0.0,A,88,35.0,0.0,-35.0,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,75,55.34,423.24,367.9,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,24,398.0,289.97,-108.02999999999997,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,48,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,7.0,0.0,C,10,432.32,33.1,-399.21999999999997,0,0,0,1
0,202001,202001,0,1,1.0,0.0,C,59,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,1.0,0.0,A,32,1557.31,0.0,-1557.31,0,1,0,0
0,202001,202001,1,1,12.0,0.0,C,113,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,5.0,0.0,A,15,763.0,957.69,194.69000000000005,0,1,0,0
0,202001,202001,0,1,8.0,0.0,C,6,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,233,1198.91,0.0,-1198.91,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,42,0.0,64.61,64.61,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,84,3469.35,0.0,-3469.35,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,3,4550.94,94.7,-4456.24,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,22,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,74,765.85,0.0,-765.85,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,35,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,6.0,0.0,B,27,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,11.0,0.0,A,30,0.0,5443.34,5443.34,0,1,0,0
0,202001,202001,0,1,6.0,0.0,C,43,0.0,1291.79,1291.79,0,0,0,1
0,202001,202001,0,1,9.0,0.0,A,24,186.69,0.0,-186.69,0,1,0,0
0,202001,202001,1,1,10.0,0.0,B,17,0.0,449.99,449.99,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,43,0.0,277.72,277.72,0,0,1,0
0,202001,202001,1,1,10.0,1.0,C,34,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,12.0,0.0,B,22,0.0,2581.2,2581.2,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,23,0.0,951.18,951.18,0,1,0,0
0,202001,202001,1,1,12.0,0.0,A,20,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,4.0,0.0,C,572,2648.61,1399.96,-1248.65,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,143,0.0,31.89,31.89,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,290,978.61,0.0,-978.61,0,0,1,0
0,202001,202001,1,1,5.0,0.0,B,41,0.0,2639.85,2639.85,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,20,2393.69,0.0,-2393.69,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,28,2523.49,0.0,-2523.49,0,0,0,1
0,202001,202001,0,1,11.0,0.0,B,75,0.0,100.55,100.55,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,21,128.61,3115.39,2986.7799999999997,0,0,1,0
0,202001,202001,0,1,11.0,0.0,B,54,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,8.0,0.0,B,12,676.39,510.35,-166.03999999999996,0,0,1,0
0,202001,202001,1,1,6.0,0.0,B,96,511.5,1371.97,860.47,0,0,1,0
0,202001,202001,1,1,10.0,0.0,A,15,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,7.0,0.0,C,140,597.77,0.0,-597.77,0,0,0,1
0,202001,202001,0,1,12.0,0.0,A,14,0.0,336.22,336.22,0,1,0,0
0,202001,202001,1,1,12.0,1.0,C,10,-36.79,1934.03,1970.82,0,0,0,1
0,202001,202001,1,1,6.0,0.0,B,12,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,63,244.41,0.0,-244.41,0,1,0,0
0,202001,202001,0,1,9.0,0.0,B,43,643.66,430.4,-213.26,0,0,1,0
0,202001,202001,0,1,7.0,0.0,A,12,58.95,1437.42,1378.47,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,19,643.0,677.45,34.450000000000045,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,14,3751.99,0.0,-3751.99,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,15,0.0,649.79,649.79,0,0,1,0
0,202001,202001,0,1,6.0,0.0,B,164,3338.38,0.0,-3338.38,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,10,0.0,8101.12,8101.12,0,0,1,0
0,202001,202001,1,1,5.0,0.0,B,61,1904.0,0.0,-1904.0,0,0,1,0
0,202001,202001,1,1,8.0,0.0,A,368,0.0,199.86,199.86,0,1,0,0
0,202001,202001,1,1,10.0,0.0,A,23,0.0,0.0,0.0,0,1,0,0
0,202001,202001,0,1,5.0,0.0,A,46,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,12.0,0.0,A,22,1545.6,1952.8,407.20000000000005,0,1,0,0
0,202001,202001,1,1,6.0,0.0,B,49,423.0,0.0,-423.0,0,0,1,0
0,202001,202001,0,1,11.0,1.0,B,60,330.51,671.63,341.12,0,0,1,0
0,202001,202001,1,1,11.0,1.0,B,59,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,6.0,0.0,C,7,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,5.0,0.0,A,202,1792.71,0.0,-1792.71,0,1,0,0
0,202001,202001,1,1,7.0,0.0,B,2,1373.5,465.04,-908.46,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,40,771.31,0.0,-771.31,0,0,1,0
0,202001,202001,0,1,7.0,0.0,C,37,1878.49,1639.0,-239.49,0,0,0,1
0,202001,202001,1,1,11.0,0.0,C,19,674.0,0.0,-674.0,0,0,0,1
0,202001,202001,1,1,12.0,0.0,A,29,2399.68,2085.27,-314.40999999999985,0,1,0,0
0,202001,202001,1,1,8.0,0.0,B,18,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,5.0,0.0,A,54,3312.59,1767.7,-1544.89,0,1,0,0
0,202001,202001,1,1,12.0,0.0,C,12,3143.86,1700.0,-1443.8600000000001,0,0,0,1
0,202001,202001,0,1,9.0,0.0,A,89,2184.32,0.0,-2184.32,0,1,0,0
0,202001,202001,0,1,11.0,0.0,A,5,0.0,1758.79,1758.79,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,17,2391.87,256.45,-2135.42,0,0,1,0
0,202001,202001,0,1,6.0,0.0,B,70,200.72,358.15,157.42999999999998,0,0,1,0
0,202001,202001,1,1,6.0,0.0,B,21,1777.23,0.0,-1777.23,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,72,0.0,937.33,937.33,0,1,0,0
0,202001,202001,1,1,11.0,0.0,B,295,0.0,296.56,296.56,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,22,1549.02,1694.18,145.16000000000008,0,0,0,1
0,202001,202001,0,1,11.0,0.0,A,89,1268.99,1106.62,-162.37000000000012,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,25,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,24,506.67,343.0,-163.67000000000002,0,0,1,0
0,202001,202001,1,1,9.0,0.0,C,110,48.47,152.85,104.38,0,0,0,1
0,202001,202001,1,1,12.0,0.0,A,16,-14.26,0.0,14.26,0,1,0,0
0,202001,202001,1,1,11.0,0.0,B,38,0.0,2938.33,2938.33,0,0,1,0
0,202001,202001,1,1,5.0,0.0,B,235,2592.86,1549.75,-1043.1100000000001,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,29,575.09,0.0,-575.09,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,122,396.96,869.89,472.93,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,93,0.0,-37.0,-37.0,0,0,1,0
0,202001,202001,1,1,6.0,0.0,B,5,0.0,3058.59,3058.59,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,28,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,7.0,0.0,C,32,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,2.0,0.0,B,18,896.96,0.0,-896.96,0,0,1,0
0,202001,202001,0,1,6.0,0.0,B,50,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,25,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,1.0,B,11,196.02,1922.47,1726.45,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,6,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,29,0.0,0.0,0.0,0,1,0,0
0,202001,202001,0,1,12.0,0.0,C,42,562.6,0.0,-562.6,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,574,0.0,114.96,114.96,0,0,1,0
0,202001,202001,0,1,7.0,0.0,A,43,0.0,335.5,335.5,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,29,0.0,63.67,63.67,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,71,-670.94,345.7,1016.6400000000001,0,0,1,0
0,202001,202001,0,1,8.0,1.0,B,89,727.81,0.0,-727.81,0,0,1,0
0,202001,202001,1,1,8.0,0.0,B,24,0.0,179.99,179.99,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,5,3319.21,532.76,-2786.45,0,0,0,1
0,202001,202001,1,1,12.0,0.0,A,6,3391.99,7408.43,4016.4400000000005,0,1,0,0
0,202001,202001,1,1,12.0,0.0,A,3,45.0,53.53,8.530000000000001,0,1,0,0
0,202001,202001,1,1,0.0,0.0,B,34,0.0,1729.99,1729.99,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,3,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,3.0,0.0,B,16,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,1.0,B,8,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,1.0,B,10,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,39,0.0,6256.64,6256.64,0,0,1,0
0,202001,202001,1,1,10.0,0.0,B,11,1050.0,4649.59,3599.59,0,0,1,0
0,202001,202001,0,1,9.0,0.0,A,144,0.0,4944.91,4944.91,0,1,0,0
0,202001,202001,1,1,9.0,0.0,B,81,1310.34,0.0,-1310.34,0,0,1,0
0,202001,202001,0,1,0.0,1.0,A,7,856.81,0.0,-856.81,0,1,0,0
0,202001,202001,0,1,8.0,0.0,A,6,1389.97,0.0,-1389.97,0,1,0,0
0,202001,202001,1,1,10.0,1.0,C,18,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,43,786.01,472.0,-314.01,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,21,93.07,653.38,560.31,0,0,0,1
0,202001,202001,1,1,12.0,0.0,A,10,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,4.0,0.0,B,16,674.28,1501.19,826.9100000000001,0,0,1,0
0,202001,202001,0,1,0.0,0.0,B,108,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,23,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,10.0,0.0,C,11,0.0,145.1,145.1,0,0,0,1
0,202001,202001,0,1,2.0,0.0,B,37,1250.0,165.44,-1084.56,0,0,1,0
0,202001,202001,0,1,10.0,1.0,B,16,3232.02,0.0,-3232.02,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,22,600.0,1778.11,1178.11,0,0,1,0
0,202001,202001,1,1,6.0,0.0,C,68,2606.72,0.0,-2606.72,0,0,0,1
0,202001,202001,0,1,12.0,0.0,C,34,3364.9,0.0,-3364.9,0,0,0,1
0,202001,202001,1,1,12.0,1.0,C,141,1472.78,0.0,-1472.78,0,0,0,1
0,202001,202001,0,1,7.0,0.0,A,9,26.54,0.0,-26.54,0,1,0,0
0,202001,202001,1,1,12.0,0.0,A,20,0.0,3982.92,3982.92,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,45,7508.66,900.0,-6608.66,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,25,0.0,697.3,697.3,0,1,0,0
0,202001,202001,1,1,12.0,0.0,C,26,0.0,318.02,318.02,0,0,0,1
0,202001,202001,0,1,10.0,0.0,B,14,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,1.0,C,24,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,8.0,0.0,C,36,0.0,526.58,526.58,0,0,0,1
0,202001,202001,1,1,7.0,0.0,A,7,1066.31,0.0,-1066.31,0,1,0,0
0,202001,202001,1,1,11.0,0.0,B,141,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,45,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,1.0,B,6,2039.73,1526.38,-513.3499999999999,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,20,872.22,0.0,-872.22,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,9,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,195,0.0,524.53,524.53,0,0,1,0
0,202001,202001,1,1,7.0,0.0,B,17,0.0,24.42,24.42,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,6,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,12.0,1.0,B,66,623.63,0.0,-623.63,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,35,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,6.0,1.0,C,2,0.0,67.46,67.46,0,0,0,1
0,202001,202001,1,1,6.0,0.0,B,22,3985.94,1573.07,-2412.87,0,0,1,0
0,202001,202001,1,1,6.0,0.0,B,2,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,1.0,C,146,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,7.0,0.0,A,34,0.0,758.02,758.02,0,1,0,0
0,202001,202001,1,1,8.0,0.0,B,9,6376.62,0.0,-6376.62,0,0,1,0
0,202001,202001,0,1,11.0,0.0,B,58,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,4.0,0.0,C,59,2441.24,0.0,-2441.24,0,0,0,1
0,202001,202001,0,1,8.0,0.0,B,105,0.0,1021.67,1021.67,0,0,1,0
0,202001,202001,0,1,10.0,0.0,C,28,0.0,92.56,92.56,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,50,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,7.0,0.0,B,21,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,11.0,1.0,A,18,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,0.0,0.0,A,241,60.97,0.0,-60.97,0,1,0,0
0,202001,202001,0,1,10.0,0.0,B,32,22.63,268.14,245.51,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,15,562.0,574.99,12.990000000000009,0,0,1,0
